contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido,source
2760813,39,한옥반점,경기도 성남시 분당구 새마을로51번길 2,(서현동),127.1365034903,37.3835033293,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/04/2760804_image2_1.jpg,,중식,경기도,tourapi_food
2851485,39,한옥베이커리카페,경기도 성남시 분당구 새마을로7번길 4 (서현동),,127.1314205917,37.3844559043,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/70/2851470_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2863041,39,한옥에서 Pizza 온고재,경기도 남양주시 와부읍 팔당로139번길 19-29,,127.2482275768,37.5470391549,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/25/2863025_image2_1.jpg,,서양식,경기도,tourapi_food
2862720,39,한옥카페 감뜰,경기도 화성시 서신면 담밭성지길 8,,126.6796896933,37.174341667,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/50/3573750_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2864782,39,한우1번지,경기도 하남시 미사대로 380 (망월동),,127.1962177668,37.5698633401,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/81/2864781_image2_1.JPG,,한식,경기도,tourapi_food
2851901,39,한우갑,경기도 수원시 영통구 도청로18번길 26 (이의동),,127.0568828588,37.2876907794,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/94/2851894_image2_1.jpg,,한식,경기도,tourapi_food
2877125,39,한우대장 본점,경기도 고양시 일산동구 능안길 152 (식사동),,126.819493498,37.6776551402,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/22/2877122_image2_1.jpg,,한식,경기도,tourapi_food
2855047,39,한우마루,경기도 포천시 가산면 가산로 386,,127.19199626,37.847908698,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/22/2855022_image2_1.jpg,,한식,경기도,tourapi_food
2893467,39,한우만,경기도 군포시 공단로 350 (산본동),,126.9428268788,37.3751952673,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/60/2893460_image2_1.JPG,,한식,경기도,tourapi_food
2781824,39,한우이야기,경기도 수원시 권선구 서수원로594번길 139 (입북동),,126.9610445149,37.2812703673,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/37/2782037_image2_1.jpg,,한식,경기도,tourapi_food
2875302,39,한일가든,경기도 고양시 덕양구 행주로 77 (행주내동),,126.824117334,37.6055441708,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/92/2875292_image2_1.jpg,,한식,경기도,tourapi_food
2906356,39,한장어,경기도 수원시 권선구 수인로452번길 10-15 (입북동),,126.957788911,37.293624434,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/50/2906350_image2_1.jpg,,한식,경기도,tourapi_food
2749048,39,한정식백운,경기도 의왕시 능안길 27,(내손동),126.9994717133,37.375765657,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/57/2749157_image2_1.jpg,,한식,경기도,tourapi_food
2873866,39,한조전주장작불곰탕갈비탕,경기도 고양시 덕양구 호국로 1453 (대자동),,126.8970057292,37.6823476479,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/62/2873862_image2_1.jpg,,한식,경기도,tourapi_food
845051,39,한채당,경기도 하남시 미사동로 38 (미사동),,127.2015700317,37.5707522226,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/82/3588282_image2_1.jpg,,한식,경기도,tourapi_food
2873852,39,한탄강매운탕,경기도 고양시 일산동구 성석로 91,,126.79369279,37.6878340498,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/47/2873847_image2_1.jpg,,한식,경기도,tourapi_food
2914787,39,한터농장가든,경기도 용인시 처인구 양지면 한터로 710,,127.2822603674,37.2621283437,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2914736_image2_1.jpg,,한식,경기도,tourapi_food
134067,39,한터시골농장,경기도 용인시 처인구 양지면 한터로 690,,127.2807466412,37.2612339756,A05,A0502,A05020100,,,한식,경기도,tourapi_food
2846823,39,한터장수오리골,경기도 용인시 처인구 양지면 한터로662번길 39,,127.2767498797,37.2577454183,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/15/2846815_image2_1.jpg,,한식,경기도,tourapi_food
2848346,39,할머니소머리국밥&속초코다리냉면,경기도 안산시 단원구 대부황금로 848 (대부동동),,126.6018949261,37.2414797452,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/36/2848336_image2_1.jpeg,,한식,경기도,tourapi_food
1203580,39,할머니손두부,경기도 가평군 조종면 현등사길 15,,127.3489175442,37.8650984531,A05,A0502,A05020100,,031-585-1219,한식,경기도,tourapi_food
2853623,39,할머니순두부,경기도 포천시 내촌면 금강로 3215,,127.2790772385,37.8464965632,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/15/2853615_image2_1.jpg,,한식,경기도,tourapi_food
2016900,39,함께할개사랑할개,경기도 부천시 원미구 중동로262번길 38 (중동),,126.7710111781,37.5026829641,A05,A0502,A05020900,,,카페·디저트,경기도,tourapi_food
2846872,39,함초령팔당냉면,경기도 김포시 김포대로 831 (사우동),,126.7210735861,37.6190518759,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/54/2846854_image2_1.jpg,,한식,경기도,tourapi_food
2893543,39,함평한우촌,경기도 안양시 만안구 삼막로24번길 83 (석수동),,126.9136087163,37.4243112701,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/51/2893251_image2_1.jpg,,한식,경기도,tourapi_food
2830229,39,해금강,경기도 의정부시 고산로 102 (고산동),,127.1042410104,37.7298347425,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/27/2830227_image2_1.jpg,,한식,경기도,tourapi_food
2852992,39,해낙전 본점,경기도 가평군 호명리길 1,,127.4585535302,37.7172454475,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/85/2852985_image2_1.jpg,,한식,경기도,tourapi_food
3355020,39,해넘이카페,경기도 시흥시 해송십리로 61 (배곧동),,126.7017799565,37.3540323351,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/30/3427830_image2_1.JPG,,카페·디저트,경기도,tourapi_food
2742117,39,해누리,경기도 광주시 초월읍 경충대로 1305-11,,127.2847037439,37.3899885853,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/72/2745472_image2_1.png,,한식,경기도,tourapi_food
2747014,39,해누리 동산들밥,경기도 광주시 곤지암읍 광여로 305,,127.3738771071,37.3585910612,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/64/2750464_image2_1.png,,한식,경기도,tourapi_food
2846902,39,해물로,경기도 김포시 승가로 101,,126.7116109095,37.6066587059,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/77/2846877_image2_1.jpg,,한식,경기도,tourapi_food
2848216,39,해미담,경기도 시흥시 금화로332번길 13-4 (산현동),,126.8315953189,37.3755876869,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/90/2848190_image2_1.jpeg,,한식,경기도,tourapi_food
2866011,39,해브펀카페베이커리,경기도 파주시 월롱면 도감로 130,,126.7997448308,37.7923469795,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/99/2865999_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2845849,39,해븐지버거,경기도 가평군 미사리로 267-293,,127.5217931164,37.6865473992,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/28/2845828_image2_1.JPG,,서양식,경기도,tourapi_food
2866823,39,해송샤브샤브,경기도 광주시 도척면 국사봉로 1,,127.3380340501,37.3263663635,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/01/2866801_image2_1.jpg,,한식,경기도,tourapi_food
2741027,39,해장촌,경기도 화성시 효행로 509 (안녕동),,126.9892245785,37.2071516741,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/48/2775248_image2_1.jpg,,한식,경기도,tourapi_food
3355000,39,해화로,경기도 시흥시 오이도로 237 (정왕동),,126.6880176791,37.3410863722,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/07/3427807_image2_1.JPG,,한식,경기도,tourapi_food
2862022,39,햇살촌,경기도 남양주시 수동면 비룡로850번길 2,,127.3240825695,37.7127935013,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/08/2862008_image2_1.jpeg,,한식,경기도,tourapi_food
2893193,39,행궁81.2,경기도 수원시 팔달구 신풍로 56 (장안동),,127.0140895638,37.2861457494,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/70/2893170_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2848015,39,행궁정찬,경기도 수원시 영통구 광교중앙로 140 수원컨벤션센터,3층 300호,127.0594632301,37.2858799237,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/00/2848000_image2_1.jpg,,한식,경기도,tourapi_food
2872849,39,행복초밥,경기도 고양시 일산서구 덕이로 106 (덕이동),,126.7485051346,37.6920883039,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/42/2872842_image2_1.jpg,,일식,경기도,tourapi_food
135518,39,행복한마당,경기도 용인시 처인구 양지면 중부대로 2065-9,,127.2707818076,37.2282459447,A05,A0502,A05020100,,,한식,경기도,tourapi_food
2846693,39,행복한콩박사,경기도 오산시 양산로398번길 8-11 (양산동),,127.0289213493,37.1938733622,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/86/2846686_image2_1.jpeg,,한식,경기도,tourapi_food
2875873,39,행주국수,경기도 고양시 덕양구 행주로17번길 7 (행주내동),,126.8271644007,37.6011669563,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/59/2875859_image2_1.jpg,,한식,경기도,tourapi_food
2872895,39,행주산성 카페 아띠랑스,경기도 고양시 덕양구 행주산성로144번길 29 (행주외동),,126.8165181503,37.6011750995,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/89/2872889_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2855711,39,행주산성국수집,경기도 파주시 교하로 555 (동패동),,126.7176714464,37.706163893,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/99/2855699_image2_1.jpg,,한식,경기도,tourapi_food
2774289,39,행하령 수제비,경기도 성남시 분당구 성남대로144번길 14 (구미동),,127.110631823,37.3486207958,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/20/2774320_image2_1.jpeg,,한식,경기도,tourapi_food
2678884,39,향만중식당,경기도 평택시 서재2길 14,,127.0958203612,37.0113928639,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/53/2684253_image2_1.jpg,031-651-6077,한식,경기도,tourapi_food
2892749,39,향연양꼬치,경기도 안양시 동안구 인덕원로 30 (관양동),,126.9744454691,37.4021843675,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/45/2892745_image2_1.jpg,,중식,경기도,tourapi_food
2855065,39,향유갈비,경기도 포천시 이동면 성장로 1287-13,,127.3644806476,38.032840296,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/63/2855063_image2_1.jpg,,한식,경기도,tourapi_food
2751155,39,허니듀,경기도 군포시 호수로 124-9,(둔대동),126.8928745355,37.32331706,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/17/2751317_image2_1.jpeg,,체험음식,경기도,tourapi_food
2844964,39,허대감,경기도 용인시 기흥구 용구대로1890번길 1 (보라동),,127.104776599,37.2568979798,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/58/2844958_image2_1.jpg,,한식,경기도,tourapi_food
2862743,39,허밍카페,경기도 화성시 세자로303번길 26,,126.9773537788,37.1947334554,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/27/2862727_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2852798,39,헤리베르,경기도 양평군 산수로 3096,,127.3894440837,37.4926258142,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/84/2852784_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2603467,39,헤세의 정원,경기도 양주시 장흥면 호국로550번길 111,,126.978194502,37.7186920971,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/68/2603468_image2_1.jpg,031-877-5113,서양식,경기도,tourapi_food
2844977,39,헤이 썬 브런치카페,경기도 용인시 수지구 성복2로 400 (성복동),,127.046227304,37.3221560407,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/66/2844966_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2910015,39,헬로미켈란,경기도 성남시 수정구 위례순환로 130 위례 아트리버 푸르지오,2단지 상가동 202호,127.1427393395,37.4708349802,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/97/2909997_image2_1.jpg,,서양식,경기도,tourapi_food
2830572,39,헬로오드리,경기도 성남시 분당구 석운로202번길 12 (석운동),,127.0470450486,37.3800187936,A05,A0502,A05020200,http://tong.visitkorea.or.kr/cms/resource/68/2830568_image2_1.jpeg,,서양식,경기도,tourapi_food
2765472,39,현대가든,경기도 여주시 가남읍 양화로 16,,127.557008799,37.2246848809,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/45/2767045_image2_1.jpeg,,한식,경기도,tourapi_food
1216533,39,현등식당,경기도 가평군 조종면 현등사길 12-16,,127.3485508882,37.8658789114,A05,A0502,A05020100,,,한식,경기도,tourapi_food
2853011,39,현리양평해장국,경기도 가평군 성터길 4,,127.3432609371,37.8235837395,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/00/2853000_image2_1.jpg,,한식,경기도,tourapi_food
2861406,39,현촌,경기도 광주시 남한산성면 남한산성로 555,,127.2017313073,37.4670670373,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/92/2861392_image2_1.jpg,,한식,경기도,tourapi_food
2844984,39,형가네콩나물국밥,경기도 용인시 기흥구 흥덕4로 26 (영덕동),,127.091102359,37.2740096429,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/83/2844983_image2_1.jpg,,한식,경기도,tourapi_food
2835421,39,형제농원,경기도 수원시 장안구 광교산로 537-13 (상광교동),,127.0144216315,37.3302462011,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/12/2835412_image2_1.jpg,,한식,경기도,tourapi_food
2907453,39,호가,경기도 용인시 처인구 포곡읍 성산로 670,,127.2129520446,37.2874047248,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/50/2907450_image2_1.jpg,,한식,경기도,tourapi_food
2853501,39,호남묵은지,경기도 양평군 양평읍 대흥로 204,,127.5509576332,37.4779165836,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/99/2853499_image2_1.jpg,,한식,경기도,tourapi_food
3356157,39,호랑,경기도 수원시 권선구 곡선로49번길 39-18 (곡반정동),,127.0298866118,37.2410762501,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/39/3424839_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2863356,39,호랑이굴,경기도 안양시 동안구 시민대로 214 (호계동),,126.9548142075,37.3919713131,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/46/2863346_image2_1.jpg,,일식,경기도,tourapi_food
403759,39,호박골오리집,경기도 양평군 강상면 강남로 1370,,127.4874613397,37.4526655685,A05,A0502,A05020100,,031-774-9986,한식,경기도,tourapi_food
2855088,39,호병골닭발,경기도 포천시 왕방로 144,,127.1934919497,37.8960142303,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/82/2855082_image2_1.jpg,,한식,경기도,tourapi_food
1018385,39,호성식당,경기도 평택시 포승읍 연암길 87,,126.8469442265,36.9620747071,A05,A0502,A05020100,,031-681-7786,한식,경기도,tourapi_food
2831551,39,호수식당 본점,경기도 동두천시 중앙로 312 (생연동),,127.055151441,37.9092240616,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/46/2831546_image2_1.jpg,,한식,경기도,tourapi_food
2830359,39,호수양곱창구이전문점 일산본점,경기도 고양시 일산동구 무궁화로181번길 8-11 (정발산동),,126.7812971581,37.6716496022,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/57/2830357_image2_1.JPG,,한식,경기도,tourapi_food
2842836,39,호수정감(더 정감),경기도 안성시 양성면 미리내성지로 339-3,,127.2589910631,37.1346232204,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/48/3566148_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2848291,39,호원,경기도 용인시 기흥구 기흥단지로 96 (고매동),,127.1077910995,37.2253155779,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/76/2848276_image2_1.jpg,,한식,경기도,tourapi_food
2893146,39,호작도,경기도 수원시 팔달구 화서문로75번길 7 (북수동),,127.0164587865,37.2863707653,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/37/2893137_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2753869,39,호접몽,"경기도 성남시 분당구 정자일로 120 (정자동, 삼성아데나루체)",,127.1061402245,37.3606943159,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/78/2754078_image2_1.jpg,,중식,경기도,tourapi_food
2852062,39,호주식월남쌈정원,경기도 안양시 동안구 삼현로 12 (관양동),,126.9738565175,37.4063366536,A05,A0502,A05020700,http://tong.visitkorea.or.kr/cms/resource/47/2852047_image2_1.jpg,,체험음식,경기도,tourapi_food
2855790,39,호커스포커스로스터스,경기도 평택시 장안웃길 12,,127.0763179022,37.0635059437,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/77/2855777_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2863160,39,홀인원그늘집,경기도 여주시 강천면 강문로 1047,,127.7406934718,37.2775404749,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/48/2863148_image2_1.jpg,,한식,경기도,tourapi_food
2765479,39,홀인원쌈밥집,경기도 여주시 북내면 당전로 79,,127.6883105966,37.3294307367,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/65/2767065_image2_1.jpeg,,한식,경기도,tourapi_food
2853370,39,홀인원참숯갈비,경기도 포천시 군내면 청군로 3249,,127.2201009392,37.885357624,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/60/2853360_image2_1.jpg,,한식,경기도,tourapi_food
2846661,39,홍남매칼국수,경기도 수원시 장안구 광교산로 42 (영화동),,127.0227468631,37.2950004337,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/56/2846656_image2_1.jpg,,한식,경기도,tourapi_food
2855117,39,홍두깨,경기도 포천시 정문동길 24 (어룡동),,127.1886843244,37.8867707752,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/04/2855104_image2_1.jpg,,한식,경기도,tourapi_food
2874113,39,홍두깨식당,경기도 평택시 연암길 92,,126.8463720504,36.9622691192,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/08/2874108_image2_1.jpg,,한식,경기도,tourapi_food
3443160,39,홍라드 인계나혜석점,경기도 수원시 팔달구 효원로291번길 49-7 (인계동),4층,127.0340967108,37.2636181599,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/85/3443185_image2_1.jpg,0507-1306-1026,카페·디저트,경기도,tourapi_food
2910038,39,홍루원 본관,경기도 성남시 수정구 대왕판교로 812 (시흥동),,127.1003670548,37.4128659413,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/19/2910019_image2_1.png,,중식,경기도,tourapi_food
2845755,39,홍린,경기도 김포시 모담공원로 115 (운양동),,126.6919253702,37.6504004861,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/46/2845746_image2_1.jpg,,중식,경기도,tourapi_food
2859866,39,홍만옥,경기도 평택시 만세로 1627-6 (청룡동),,127.1188902709,37.0195784413,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/55/2859855_image2_1.jpg,,중식,경기도,tourapi_food
2863776,39,홍미집 안양본점,경기도 안양시 만안구 장내로 139 (안양동),,126.9229447157,37.3979756037,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/69/2863769_image2_1.jpg,,한식,경기도,tourapi_food
2846919,39,홍박사인생고기,경기도 이천시 신둔면 경충대로 3114,,127.4047008372,37.3051561386,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/05/2846905_image2_1.jpg,,한식,경기도,tourapi_food
2844389,39,홍성원,경기도 고양시 일산동구 일산로 142 (백석동),,126.7937438543,37.6499773474,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/84/2844384_image2_1.jpg,,중식,경기도,tourapi_food
2829084,39,홍종흔베이커리앤카페,경기도 군포시 번영로 252 (대야미동),,126.9250517567,37.3380187057,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/82/2829082_image2_1.jpeg,,카페·디저트,경기도,tourapi_food
2917470,39,홍춘,경기도 용인시 수지구 죽전로168번길 29 (죽전동),,127.1260755524,37.3242572288,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/62/2917462_image2_1.jpg,,중식,경기도,tourapi_food
816398,39,홍춘관,경기도 양평군 양평읍 한빛길 4,,127.4924709635,37.4885448357,A05,A0502,A05020400,,031-774-7359,중식,경기도,tourapi_food
2867369,39,홍콩,경기도 남양주시 강변북로 681-1 (수석동),,127.1706444907,37.5909715361,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/64/2867364_image2_1.JPG,,중식,경기도,tourapi_food
2862766,39,홍테이블,경기도 화성시 봉담읍 최루백로381번길 1,,126.9760065794,37.1982830209,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/49/2862749_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2848334,39,홍푸,경기도 안산시 단원구 광덕2로 164-12 (고잔동),,126.8283141426,37.3087814878,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/27/2848327_image2_1.jpeg,,중식,경기도,tourapi_food
2846850,39,화담,경기도 용인시 기흥구 기흥단지로 112 (고매동),,127.1095409346,37.225535028,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/34/2846834_image2_1.jpg,,한식,경기도,tourapi_food
2759830,39,화덕위에 고등어,경기도 용인시 기흥구 용구대로 2181 (신갈동),,127.1054008247,37.2824811405,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/41/2760041_image2_1.jpg,,한식,경기도,tourapi_food
2863213,39,화덕품은 고등어,경기도 김포시 양촌읍 김포한강8로 34-1,,126.6314702304,37.6345540377,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/05/2863205_image2_1.jpg,,한식,경기도,tourapi_food
2876580,39,화도수산,경기도 남양주시 화도읍 경춘로2515번길 10,,127.364724739,37.6635249698,A05,A0502,A05020300,http://tong.visitkorea.or.kr/cms/resource/64/2876464_image2_1.jpg,,일식,경기도,tourapi_food
2914622,39,화동생갈비율동점,경기도 성남시 분당구 새마을로177번길 5 (율동),,127.1499578062,37.3841423861,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/96/2914596_image2_1.jpg,,한식,경기도,tourapi_food
2875914,39,화랑갈비 본점,경기도 시흥시 산기대학로 105 (정왕동),,126.7211117261,37.3469473877,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/99/2875899_image2_1.JPG,,한식,경기도,tourapi_food
2872886,39,화림,경기도 고양시 일산동구 하늘마을1로 8 (중산동),,126.7865215916,37.6747965514,A05,A0502,A05020400,http://tong.visitkorea.or.kr/cms/resource/82/2872882_image2_1.jpg,,중식,경기도,tourapi_food
2868876,39,화사랑갈비,경기도 부천시 원미구 소향로 233 (중동),,126.7738526341,37.5009276631,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/67/2868867_image2_1.jpg,,한식,경기도,tourapi_food
2865879,39,화산불고기,경기도 이천시 어재연로18번길 38 (중리동),,127.4457312286,37.2780544632,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/41/2865841_image2_1.jpeg,,한식,경기도,tourapi_food
2781421,39,화성 로스팩토리,경기도 화성시 송산면 당성로 385,,126.7062837564,37.2014223309,A05,A0502,A05020700,,,체험음식,경기도,tourapi_food
2910065,39,화수목 샤브샤브,경기도 성남시 분당구 황새울로 315 (서현동),,127.1204549034,37.3850861897,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/55/2910055_image2_1.jpg,,한식,경기도,tourapi_food
2767431,39,화수분제빵소 남양주점,경기도 남양주시 화도읍 경춘로 1818,,127.2918732525,37.656046732,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/40/2767640_image2_1.jpg,,카페·디저트,경기도,tourapi_food
2765484,39,화씨2192,경기도 여주시 북내면 서원1길 7,,127.68695042,37.3975117263,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/70/2767070_image2_1.jpeg,,한식,경기도,tourapi_food
2773746,39,화전분재예술원,경기도 고양시 덕양구 중앙로78번안길 91 (화전동),,126.8768071144,37.6003901556,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/19/2773819_image2_1.jpg,,한식,경기도,tourapi_food
2875362,39,화정가든 보리굴비,경기도 고양시 덕양구 행주로15번길 49-12 (행주내동),,126.8262339777,37.5994893579,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/46/2875346_image2_1.jpg,,한식,경기도,tourapi_food
2860136,39,화정다방,경기도 안산시 단원구 꽃우물길 90 (화정동),,126.8226327422,37.3577618181,A05,A0502,A05020900,http://tong.visitkorea.or.kr/cms/resource/24/2860124_image2_1.JPG,,카페·디저트,경기도,tourapi_food
133086,39,화진가든,경기도 안양시 만안구 안양로 468 (석수동),,126.9111148472,37.4118487833,A05,A0502,A05020100,,,한식,경기도,tourapi_food
2845735,39,황금뜰 한정식,경기도 이천시 호법면 중부대로 775,,127.4187568066,37.245854919,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/27/2845727_image2_1.jpg,,한식,경기도,tourapi_food
2781774,39,황금손칼국수 간장게장,경기도 안산시 단원구 대부황금로 1277 (대부북동),,126.5718385306,37.2705758447,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/18/2781818_image2_1.jpeg,,한식,경기도,tourapi_food
2850312,39,황금장수촌,경기도 오산시 부산동길 12-6 (부산동),,127.0857063435,37.1489767897,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/02/2850302_image2_1.jpg,,한식,경기도,tourapi_food
2845754,39,황놀부최고집,경기도 이천시 호법면 이섭대천로441번길 8,,127.4203268986,37.2180276078,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/40/2845740_image2_1.jpg,,한식,경기도,tourapi_food
2915811,39,황도면옥,경기도 화성시 세자로 489,,126.9876191647,37.2073016281,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/03/2915803_image2_1.jpg,,한식,경기도,tourapi_food
2832417,39,황부자감자탕,경기도 양주시 송랑로 55 (만송동),,127.0872797085,37.7903551665,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/11/2832411_image2_1.jpg,,한식,경기도,tourapi_food
2845001,39,황새울가든,경기도 용인시 처인구 백암면 황새울로 82,,127.3680846305,37.1114889691,A05,A0502,A05020100,http://tong.visitkorea.or.kr/cms/resource/90/2844990_image2_1.jpg,,한식,경기도,tourapi_food
