contentid,contentTypeId,title,addr1,mapx,mapy,cat1,cat2,cat3
127466,12,서울 석촌동 고분군,서울특별시 송파구 가락로7길 21 (석촌동),127.1028642979,37.5022111756,A02,A0201,A02010700
126525,12,서울 선릉과 정릉 [유네스코 세계유산],서울특별시 강남구 선릉로100길 1,127.0471803291,37.5074206801,A02,A0201,A02010700
2764329,12,서울 신당동 박정희 가옥,서울특별시 중구 다산로36가길 25 (신당동),127.0198701715,37.5615194612,A02,A0201,A02010500
126519,12,서울 암사동 유적,서울특별시 강동구 올림픽로 875 (암사동),127.1306157102,37.5591134023,A02,A0201,A02010700
250330,12,서울 약현성당,서울특별시 중구 청파로 447-1,126.9674194623,37.5591437954,A02,A0201,A02010900
127216,12,서울 양천고성지,서울특별시 강서구 가양동,126.8408278075,37.5740425776,A02,A0201,A02010200
252532,12,서울 연세대학교 스팀슨관,서울특별시 서대문구 연세로 50 (신촌동),126.9367638823,37.5605791904,A02,A0201,A02010700
126527,12,서울 영휘원(순헌황귀비)과 숭인원(이진),서울특별시 동대문구 홍릉로 90,127.0435644361,37.589647174,A02,A0201,A02010700
250358,12,서울 우정총국,서울특별시 종로구 우정국로 59 (견지동),126.9827287456,37.5744228499,A02,A0201,A02010700
127454,12,서울 운현궁,서울특별시 종로구 삼일대로 464,126.9871421746,37.5764588036,A02,A0201,A02010100
3425093,12,서울 인디스페이스,서울특별시 마포구 양화로 176 (동교동),126.9250122694,37.5572849188,A02,A0203,A02030400
735749,12,서울 종로 낙지볶음 골목,서울특별시 종로구 종로 19 (종로1가),126.9799374337,37.5708982096,A02,A0203,A02030600
126526,12,서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산],서울특별시 노원구 화랑로 681,127.0971582841,37.6341401904,A02,A0201,A02010700
126520,12,서울 풍납동 토성,서울특별시 송파구 풍납동,127.1207171711,37.5394516183,A02,A0201,A02010200
126530,12,서울 헌릉(태종·원경왕후)과 인릉(순조·순원황후) [유네스코 세계유산],서울특별시 서초구 헌인릉길 34 (내곡동),127.082364456,37.464415194,A02,A0201,A02010700
2554065,12,서울교통공사 고덕차량사업소,서울특별시 강동구 아리수로87길 32 (고덕동),127.1717395873,37.5646551683,A02,A0204,A02041000
2495561,12,서울로 7017,서울특별시 중구 한강대로 405,126.9706609645,37.5545193912,A02,A0202,A02020700
2993173,12,서울물재생체험관,서울특별시 강서구 양천로 201 (마곡동),117.9925662504,19.69442748,A02,A0203,A02030400
2553908,12,서울새활용플라자,서울특별시 성동구 자동차시장길 49 (용답동),127.0578667897,37.5587371344,A02,A0204,A02040800
1369066,12,서울색공원,서울특별시 영등포구 여의도동,126.9307152844,37.5304520284,A02,A0202,A02020700
3013269,12,서울생활문화센터 체부,서울특별시 종로구 체부동 187 성결교회,126.9715074797,37.5767640432,A02,A0203,A02030400
2773558,12,서울성북 미디어문화마루,서울특별시 성북구 길음로7길 20 (길음동),127.0222187566,37.6038090327,A02,A0203,A02030400
128611,12,서울숲,서울특별시 성동구 뚝섬로 273,127.0418131384,37.5431247707,A02,A0202,A02020700
3442142,12,서울숲 곤충식물원,서울특별시 성동구 뚝섬로 273 (성수동1가),127.0418131384,37.5431247707,A02,A0203,A02030400
2589349,12,서울식물원,서울특별시 강서구 마곡동로 161 (마곡동),126.8360144928,37.5692236076,A01,A0101,A01010700
126490,12,서울어린이대공원,서울특별시 광진구 능동로 216 (능동),127.0762792676,37.5493552228,A02,A0202,A02020600
2718257,12,서울웨이브아트센터,서울특별시 서초구 잠원로 145-35 (잠원동),127.007297537,37.518440907,A02,A0203,A02030400
749216,12,서울창포원,서울특별시 도봉구 마들로 916 (도봉동),127.0471890359,37.6895745075,A01,A0101,A01010700
3564023,12,서울크루즈,서울특별시 영등포구 여의도한강공원길 231 (여의도동),126.933709479,37.5296327325,A02,A0202,A02020800
3036898,12,서울퓨처랩,서울특별시 강서구 마곡중앙5로 지하9 (마곡동),126.8269404101,37.56606548,A02,A0203,A02030400
1829573,12,서울학도병참전기념비,서울특별시 용산구 두텁바위로 60 (용산동2가),126.9787771355,37.545909426,A02,A0205,A02050200
2661506,12,서울함공원,서울특별시 마포구 마포나루길 407,126.8939818053,37.5558484197,A02,A0202,A02020700
1987566,12,서해금빛열차,서울특별시 용산구 한강대로23길 55 (한강로3가),126.9647566449,37.5298249324,A02,A0203,A02030400
3449598,12,석파정,서울특별시 종로구 창의문로11길 4-1 (부암동),126.96277443,37.5948701151,A02,A0201,A02011000
2774283,12,선바위(선암),서울특별시 종로구 통일로18가길 26 (무악동),126.9589696707,37.5789968923,A01,A0102,A01020200
3418283,12,성균관 명륜당,서울특별시 종로구 명륜3가,126.9957161181,37.5861522755,A02,A0201,A02010700
1606096,12,성덕사,서울특별시 중랑구 봉화산로 109-8 (상봉동),127.0864851389,37.6032297023,A02,A0201,A02010800
2553911,12,성동 AI·미래기술체험센터,서울특별시 성동구 살곶이길 327 (행당동),127.0405045954,37.5547261769,A02,A0204,A02040800
2733963,12,성북동성당,서울특별시 성북구 선잠로 28 (성북동),126.9980073172,37.5952790333,A02,A0201,A02010900
2650231,12,성수동 수제화거리,서울특별시 성동구 성수동2가,127.0572144762,37.5444526709,A02,A0203,A02030600
2930901,12,성수동 카페거리,서울특별시 성동구 성수동2가,127.0566145649,37.5432527996,A02,A0203,A02030600
2745594,12,성수연방,서울특별시 성동구 성수이로14길 14,127.0568784737,37.5417140944,A02,A0203,A02030400
3520431,12,성주우물터 은행나무,서울특별시 강서구 가양동,126.8429138401,37.5700541895,A01,A0101,A01010500
2760249,12,성촌공원,서울특별시 용산구 이촌로 124 (이촌동),117.9925662504,19.69442748,A02,A0202,A02020700
126494,12,세검정 터,서울특별시 종로구 세검정로 244 (신영동),126.9597189808,37.6009471313,A02,A0201,A02010700
2553876,12,세운상가,서울특별시 종로구 청계천로 159 (장사동),126.9952555258,37.5693347773,A02,A0204,A02040800
1364932,12,세종대왕 동상,서울특별시 종로구 세종로,126.9769154284,37.5729534722,A02,A0205,A02050400
1604697,12,세종로공원,서울특별시 종로구 세종대로 지하189 (세종로),126.9759766097,37.5734839492,A02,A0202,A02020700
2992822,12,세종마을 음식문화거리,서울특별시 종로구 자하문로1길 24 (체부동),126.9710825243,37.576569614,A02,A0203,A02030600
2994877,12,송리단길,서울특별시 송파구 백제고분로43길 23,127.1082358354,37.5091382462,A02,A0203,A02030600
750901,12,송암사,서울특별시 노원구 덕릉로145길 97 (상계동),127.0850912761,37.6845868836,A02,A0201,A02010800
1829610,12,송재서재필선생상,서울특별시 서대문구 통일로 251 (현저동),126.9573421635,37.5746723659,A02,A0205,A02050400
2761745,12,송파구자원순환공원,서울특별시 송파구 헌릉로 793 (장지동),127.1233521867,37.4717789656,A02,A0202,A02020700
736370,12,수락산 당고개지구 공원,서울특별시 노원구 상계로 273 (상계동),127.0759064529,37.6688468814,A02,A0202,A02020700
2733962,12,수성동계곡,서울특별시 종로구 옥인동 185-3,126.9631997475,37.5822799198,A01,A0101,A01010900
761264,12,수암사(서울),서울특별시 노원구 상계동 산153-1,127.0849276385,37.676323953,A02,A0201,A02010800
1606014,12,순정효황후윤씨친가,서울특별시 중구 퇴계로34길 28,126.9939920541,37.5586776601,A02,A0201,A02010400
128162,12,숭례문,서울특별시 중구 세종대로 40,126.9752992762,37.5599855058,A02,A0201,A02010300
1604733,12,숭인근린공원,서울특별시 종로구 숭인동,127.0179143478,37.5772537086,A02,A0202,A02020700
2850614,12,스탈릿성수,서울특별시 성동구 아차산로 104 (성수동2가),127.0554729674,37.5444943013,A02,A0203,A02030400
584698,12,스파레이,서울특별시 서초구 강남대로107길 5 (잠원동),127.0182965393,37.5182911216,A02,A0202,A02020400
126505,12,승가사(서울),서울특별시 종로구 비봉4길 213 (구기동),126.9608598127,37.6267191549,A02,A0201,A02010800
605445,12,승동교회,서울특별시 종로구 인사동길 7-1,126.9863146199,37.5712538383,A02,A0201,A02010900
2794934,12,시그니엘 서울 리트릿 시그니엘 스파,서울특별시 송파구 올림픽로 300,127.1025779177,37.512623851,A02,A0202,A02020300
2783484,12,신기한놀이터 떼굴떼굴,서울특별시 서대문구 홍제동,126.9385157917,37.5856540854,A02,A0203,A02030400
699249,12,신당동 떡볶이타운,서울특별시 중구 다산로33길 10-18 (신당동),127.0146067184,37.563058077,A02,A0203,A02030600
3447960,12,신도림테크노근린공원,서울특별시 구로구 새말로 107-32 (구로동),126.8908862075,37.5081705717,A01,A0101,A01010500
2752552,12,신사공원,서울특별시 강남구 압구정동,127.0215144312,37.5627526804,A02,A0202,A02020700
987720,12,신사동 가로수길,서울특별시 강남구 가로수길 23 (신사동),127.0227572041,37.5197049261,A02,A0203,A02030400
2373333,12,신석구 사택 터,서울특별시 중구 청계천로 100,126.9884423006,37.5678348289,A02,A0201,A02010900
754003,12,신선경과 류인호 묘역,서울특별시 송파구 동남로 263 (오금동),127.1348670039,37.5000481143,A02,A0201,A02010700
2611887,12,신트리공원(서울),서울특별시 양천구 신정동,126.8565141583,37.5146525388,A02,A0202,A02020700
1245865,12,심산기념문화센터,서울특별시 서초구 사평대로 55 (반포동),126.9907301631,37.4985345878,A02,A0203,A02030400
2756153,12,쌈지 어린이공원,서울특별시 금천구 독산로76길 47,126.8970561551,37.4702973029,A02,A0202,A02020700
128553,12,쌈지길,서울특별시 종로구 인사동길 44 (관훈동),126.9848674428,37.5743062352,A02,A0203,A02030600
2373420,12,아띠인력거,서울특별시 종로구 북촌로5길 43 (화동),126.982559176,37.5793889366,A02,A0203,A02030400
2452842,12,아리수나라,서울특별시 광진구 능동로 216 (능동),127.0762792676,37.5493552228,A02,A0204,A02040800
2722936,12,아모레 성수,서울특별시 성동구 아차산로11길 7,127.0590698587,37.5446026871,A02,A0203,A02030400
1603175,12,아시아공원,서울특별시 송파구 올림픽로 44,127.0767025661,37.5100820131,A02,A0202,A02020700
742972,12,아차산 어울림정원,서울특별시 광진구 워커힐로 127,127.1012880282,37.5519609256,A01,A0101,A01010500
2773309,12,아차산배수지체육공원,서울특별시 광진구 천호대로 731 (구의동),117.9925662504,19.69442748,A02,A0202,A02020700
3523287,12,아티스푼(ARTEASPOON),서울특별시 용산구 신흥로36길 7 (후암동),126.9821240366,37.546467755,A02,A0203,A02030400
749280,12,아현동 전골목,서울특별시 마포구 굴레방로9길 15 (아현동),126.9548484519,37.5568021757,A02,A0203,A02030600
3450146,12,안국사,서울특별시 관악구 낙성대로 77 (봉천동),126.9587338341,37.4716399155,A02,A0201,A02011000
2666751,12,안녕인사동,서울특별시 종로구 인사동길 49,126.9835620013,37.5744839692,A02,A0205,A02050600
337413,12,안양암(서울),서울특별시 종로구 창신5길 61 (창신동),127.0133453781,37.5751955324,A02,A0201,A02010800
2612095,12,안양천 사계절 테마원,서울특별시 양천구 신정동,126.8787480766,37.5205772468,A02,A0202,A02020700
2774291,12,안양천제방벚꽃길,서울특별시 영등포구 양평동1가,126.8812144059,37.524551829,A01,A0101,A01010500
126823,12,압구정 로데오거리,서울특별시 강남구 압구정동,127.0388971983,37.5268766055,A02,A0203,A02030400
2773271,12,양재근린공원,서울특별시 서초구 동산로 35 (양재동),127.0424567609,37.4719802653,A02,A0202,A02020700
2612214,12,양천공원,서울특별시 양천구 목동동로 지하111 (신정동),126.8681268851,37.5183356508,A02,A0202,A02020700
2612107,12,양천구 로데오거리,서울특별시 양천구 목동로25길 23 (신정동),126.861474442,37.5279899658,A02,A0203,A02030600
1105980,12,양천구어린이교통안전교육장,서울특별시 양천구 목동남로 106-23 (신정동),126.8700352822,37.5098672244,A02,A0203,A02030400
2611669,12,양천나눔누리타운,서울특별시 양천구 중앙로 250 (신정동),126.8537642877,37.5189547671,A02,A0203,A02030400
2611575,12,양천생활안전체험교육관,서울특별시 양천구 목동서로 363 (신정동),126.8637439953,37.5167801982,A02,A0203,A02030400
2751345,12,양천해누리체육공원,서울특별시 양천구 신정동,126.8723127996,37.5117531568,A02,A0202,A02020700
126938,12,양화진외국인선교사묘원(외인묘지),서울특별시 마포구 양화진길 46,126.9111804997,37.5465275879,A02,A0201,A02010700
1059877,12,양화한강공원,서울특별시 영등포구 노들로 221 (당산동),126.9023815332,37.5383339387,A02,A0202,A02020700
3433029,12,어깨동무스토리움,서울특별시 마포구 월드컵로 386 (상암동),126.8863069637,37.5750349409,A02,A0203,A02030400
3442375,12,어린이꿈공원,서울특별시 성동구 고산자로10길 18 (행당동),127.0361132208,37.558533989,A02,A0202,A02020700
2592885,12,엘크레,서울특별시 강남구 도산대로15길 41,127.0232182384,37.520935347,A02,A0203,A02030400
2591819,12,여계묘역,서울특별시 구로구 고척동,126.8560838482,37.5073006073,A02,A0201,A02010700
127955,12,여의도공원,서울특별시 영등포구 여의공원로 68 (여의도동),126.922293931,37.5268578503,A02,A0202,A02020700
2774305,12,여의도공원 문화의마당,서울특별시 영등포구 여의도동,126.9202136244,37.5247525022,A02,A0202,A02020700
809596,12,여의도샛강생태공원,서울특별시 영등포구 여의동로 48 (여의도동),126.9219608556,37.5187726724,A01,A0101,A01010500
1059479,12,여의도한강공원,서울특별시 영등포구 여의동로 330 (여의도동),126.9336095794,37.5263997727,A02,A0202,A02020700
2760268,12,여의도한강공원 멀티프라자,서울특별시 영등포구 여의도동 84-4,126.9316013762,37.5282689639,A02,A0202,A02020700
2391348,12,여의천,서울특별시 서초구 양재동,127.0379155335,37.4710525137,A01,A0101,A01011800
2752545,12,역삼개나리공원,서울특별시 강남구 논현로79길 24 (역삼동),127.0362843748,37.4976466191,A02,A0202,A02020700
2733864,12,역삼동성당,서울특별시 강남구 언주로85길 23-11 (역삼동),127.0417060293,37.5002575249,A02,A0201,A02010900
2500201,12,연남동 공방거리,서울특별시 마포구 성미산로28길 18,126.9236205874,37.5623009774,A02,A0203,A02030600
2784040,12,연남동끝자락길,서울특별시 마포구 성미산로17길,126.9170794124,37.5660143173,A02,A0203,A02030600
3591214,12,연세굿데이치과의원 양재점,서울특별시 서초구 강남대로 206 (양재동),127.0365319967,37.4827122461,A02,A0202,A02020500
264375,12,연세로,서울특별시 서대문구 연세로 일대,126.9365529264,37.5557797448,A02,A0203,A02030600
2611679,12,연의근린공원,서울특별시 양천구 신정이펜1로 12 (신정동),126.8342218274,37.511749701,A02,A0202,A02020700
337508,12,연화사(서울),서울특별시 동대문구 경희대로3길 56 (회기동),127.0504775718,37.5939856831,A02,A0201,A02010800
