start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index,tourist_count,cultural_count,leisure_count,facility_count,tourism_score,district_danger,road_attr_score,safety_score,final_score
37.26140457,127.0046716,37.26092114,127.004351,0.36,1.1,자전거보행자겸용도로,Y,0,0.0467,1,0,0,0,0.04065040650406505,0.253623188405797,0.06753286169235044,0.4748843483214395,0.3011907715944897
37.27861836,126.9517639,37.27738509,126.9495514,0.27,1.5,자전거보행자겸용도로,Y,0,0.0764,0,0,0,0,0.0,0.253623188405797,0.10985957637805374,0.48805507524414454,0.2928330451464867
37.24060609,126.9698789,37.2453386,126.9680862,0.57,1.5,자전거보행자겸용도로,Y,0,0.0777,3,0,0,0,0.12195121951219515,0.253623188405797,0.11236027101545301,0.4910879540880788,0.34343326025772536
37.24672626,126.9675025,37.24657491,126.966953,0.14,3.3,자전거보행자겸용도로,Y,1,0.2113,3,0,0,0,0.12195121951219515,0.253623188405797,0.3026220958813345,0.5321628773680502,0.3680782142257082
37.24018191,126.9700107,37.23383111,126.9836105,1.47,1.2,자전거보행자겸용도로,Y,0,0.059,3,0,0,0,0.12195121951219515,0.253623188405797,0.08755466261995853,0.4825604032510772,0.3383167297555244
37.28202016,126.9720438,37.28102971,126.9693829,0.26,2.8,자전거보행자겸용도로,Y,1,0.1742,2,0,0,0,0.0813008130081301,0.253623188405797,0.24977621989014043,0.5318347378676771,0.3516211679238583
37.24099484,126.9892094,37.23403384,126.9839737,0.99,2.3,자전거보행자겸용도로,Y,1,0.1397,0,0,0,0,0.0,0.253623188405797,0.20201508966165815,0.5268190492345517,0.316091429540731
37.2381903,126.978618,37.23757321,126.9798598,0.27,1.2,자전거보행자겸용도로,Y,0,0.0538,1,0,0,0,0.04065040650406505,0.253623188405797,0.07755188407036143,0.4784669009423597,0.3033403031670418
37.23786243,126.9808304,37.2385647,126.9777188,0.33,1.2,자전거보행자겸용도로,Y,0,0.0541,1,0,0,0,0.04065040650406505,0.253623188405797,0.07805202299784128,0.479072265761339,0.3037035220584294
37.23893279,126.9768666,37.239084,126.9793341,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544,1,0,0,0,0.04065040650406505,0.253623188405797,0.07863551841323445,0.4791725632713993,0.30376370056446556
37.23713862,126.9814357,37.23893279,126.9768666,0.47,1.2,자전거보행자겸용도로,Y,0,0.0547,1,0,0,0,0.04065040650406505,0.253623188405797,0.07921901382862762,0.4794212743195463,0.3039129271933538
37.24646685,126.9786224,37.24681821,126.9783166,0.04,2.1,자전거보행자겸용도로,Y,1,0.1206,2,0,0,0,0.0813008130081301,0.253623188405797,0.17255776177143223,0.496752287553707,0.33057169773547623
37.24370905,126.9782807,37.23096776,126.984622,1.58,1.6,자전거보행자겸용도로,Y,0,0.0895,2,0,0,0,0.0813008130081301,0.253623188405797,0.131548507063928,0.5008507496074937,0.33303077496774824
37.25244587,126.9745484,37.24977684,126.975703,0.3,1.4,자전거보행자겸용도로,Y,0,0.069,2,0,0,0,0.0813008130081301,0.253623188405797,0.09934041507256289,0.48602448418051986,0.32413501571156395
37.25885468,126.9731868,37.25499682,126.973592,0.28,1.7,자전거보행자겸용도로,Y,0,0.0915,1,0,0,0,0.04065040650406505,0.253623188405797,0.13148139440442858,0.49091602100776727,0.31080977520628633
37.28262997,126.9701455,37.28376507,126.9695976,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764,2,0,0,0,0.0813008130081301,0.253623188405797,0.10994293286596704,0.48805507524414454,0.32535337034973877
37.29003477,127.0008412,37.28960038,126.9995854,0.137,1.8,자전거보행자겸용도로,Y,0,0.0984,2,3,0,0,0.15447154471544716,0.253623188405797,0.14105862739649902,0.49297400660088264,0.35757302184670847
37.29703674,126.9994548,37.298628,126.9972567,0.2,1.5,자전거보행자겸용도로,Y,0,0.0761,2,2,0,0,0.13008130081300814,0.253623188405797,0.10927608096266057,0.48795468783395923,0.3448053330255788
37.30164154,127.0097094,37.30656426,127.0141554,0.62,1.9,자전거보행자겸용도로,Y,0,0.108,3,1,0,0,0.14634146341463417,0.253623188405797,0.15585397653194263,0.5001830898876177,0.35864643929842427
37.30677156,127.0119328,37.3021367,127.0092288,0.62,1.9,자전거보행자겸용도로,Y,0,0.108,3,1,0,0,0.14634146341463417,0.253623188405797,0.15585397653194263,0.5001830898876177,0.35864643929842427
37.30632759,127.0047182,37.30447376,127.0117932,0.17,1.9,자전거보행자겸용도로,Y,0,0.1061,3,1,0,0,0.14634146341463417,0.253623188405797,0.1521029345758437,0.49404253748218224,0.35496210785516297
37.24652663,127.0344809,37.2487536,127.0359586,0.25,3.0,자전거보행자겸용도로,Y,1,0.1892,2,1,0,0,0.10569105691056913,0.253623188405797,0.27123132494068863,0.5325948620222223,0.361833339977561
37.24863213,127.0368538,37.24742039,127.0386681,0.24,1.7,자전거보행자겸용도로,Y,0,0.0913,2,1,0,0,0.10569105691056913,0.253623188405797,0.13114796845277535,0.49091602100776727,0.336826035368888
37.24863213,127.0368538,37.24742039,127.0386681,0.24,1.7,자전거보행자겸용도로,Y,0,0.0913,2,1,0,0,0.10569105691056913,0.253623188405797,0.13114796845277535,0.49091602100776727,0.336826035368888
37.25248392,127.0654298,37.25409241,127.0630465,0.31,1.7,자전거보행자겸용도로,Y,0,0.0916,1,1,0,0,0.06504065040650407,0.253623188405797,0.1317314638681685,0.49091602100776727,0.32056587276726195
37.24869199,127.0743929,37.25066343,127.0716869,0.41,5.6,자전거보행자겸용도로,Y,1,0.3856,3,2,0,0,0.1707317073170732,0.253623188405797,0.5525650287473016,0.5964739293302881,0.4261770405250021
37.28787249,127.0644353,37.29591481,127.0558786,1.15,2.0,자전거보행자겸용도로,Y,1,0.1178,5,3,0,0,0.27642276422764234,0.253623188405797,0.1710411011605788,0.5115388972794676,0.4174924440587375
37.29286988,127.0511439,37.29372989,127.0568399,0.66,2.0,자전거보행자겸용도로,Y,1,0.1157,3,3,0,0,0.19512195121951223,0.253623188405797,0.16695663325282664,0.5024175605540049,0.3794993168202078
37.28828442,127.059815,37.29345703,127.0490321,1.12,2.0,자전거보행자겸용도로,Y,1,0.1177,3,3,0,0,0.19512195121951223,0.253623188405797,0.17079103169683887,0.5096239959152051,0.38382317803692795
37.26724013,126.9954952,37.26724013,126.9954952,0.266,2.0,자전거보행자겸용도로,Y,1,0.114,1,0,0,0,0.04065040650406505,0.253623188405797,0.16367238762904227,0.4959400100548411,0.31382416863453066
37.2632134,126.9929502,37.26365556,126.9943991,0.14,1.5,자전거보행자겸용도로,Y,0,0.0758,1,0,0,0,0.04065040650406505,0.253623188405797,0.10877594203518072,0.48795468783395923,0.3090329753020015
37.26411429,126.9942381,37.26343131,126.9921931,0.18,1.5,자전거보행자겸용도로,Y,0,0.076,1,0,0,0,0.04065040650406505,0.253623188405797,0.10910936798683396,0.48795468783395923,0.3090329753020015
37.26417795,126.9972938,37.26390643,126.9952846,0.134,1.5,자전거보행자겸용도로,Y,0,0.0758,1,0,0,0,0.04065040650406505,0.253623188405797,0.10872592814243273,0.48795468783395923,0.3090329753020015
37.26390643,126.9952846,37.26527031,126.9986456,0.39,2.0,자전거보행자겸용도로,Y,1,0.1145,1,0,0,0,0.04065040650406505,0.253623188405797,0.1647060080791673,0.49651453625264913,0.31416888435321544
37.26103682,126.9968647,37.26019459,126.998341,0.226,1.5,자전거보행자겸용도로,Y,0,0.0762,1,0,0,0,0.04065040650406505,0.253623188405797,0.10949280783123518,0.48795468783395923,0.3090329753020015
37.2661098,126.9932018,37.26210391,126.995276,0.51,3.0,자전거보행자겸용도로,Y,1,0.1903,1,0,0,0,0.04065040650406505,0.253623188405797,0.2733985936264347,0.5331336842107448,0.3361403731280729
37.26053102,127.0091411,37.25977498,127.0088948,0.16,2.2,자전거보행자겸용도로,Y,1,0.1286,0,0,0,0,0.0,0.253623188405797,0.18432727039562272,0.5118148125523242,0.3070888875313945
37.24290541,127.0579972,37.2418079,127.0580404,0.16,1.6,자전거보행자겸용도로,Y,0,0.0834,3,0,0,0,0.12195121951219515,0.253623188405797,0.1197118857802381,0.489314821586761,0.3423693807569347
37.24114742,127.058201,37.24131273,127.059697,0.44,1.6,자전거보행자겸용도로,Y,0,0.0846,3,0,0,0,0.12195121951219515,0.253623188405797,0.12204586744181076,0.48953180451404144,0.34249957051330293
37.24264665,127.0565539,37.2419053,127.0588947,0.44,1.6,자전거보행자겸용도로,Y,0,0.0846,3,0,0,0,0.12195121951219515,0.253623188405797,0.12204586744181076,0.48953180451404144,0.34249957051330293
37.24619073,127.0573197,37.26726691,127.0799097,3.12,1.9,자전거보행자겸용도로,Y,0,0.1187,5,1,0,0,0.22764227642276424,0.253623188405797,0.17669309851026993,0.5141430542619002,0.3995427431262458
37.23961746,127.0563052,37.24264665,127.0565539,0.38,2.1,자전거보행자겸용도로,Y,1,0.122,2,0,0,0,0.0813008130081301,0.253623188405797,0.17539188236048475,0.496752287553707,0.33057169773547623
37.2599766,127.0739104,37.24283817,127.0549317,2.6,1.5,자전거보행자겸용도로,Y,0,0.0864,7,1,0,0,0.3089430894308943,0.253623188405797,0.1292816380618548,0.49881748095497086,0.42286772434534026
37.26726691,127.0799097,37.26403662,127.0775487,0.13,1.8,자전거보행자겸용도로,Y,0,0.0984,3,1,0,0,0.14634146341463417,0.253623188405797,0.1410002778549597,0.4929215849242636,0.35428953632041177
37.28527646,127.0543026,37.29032276,127.0454532,1.08,2.0,자전거보행자겸용도로,Y,1,0.1175,3,4,0,0,0.21951219512195128,0.253623188405797,0.17045760574518565,0.5096239959152051,0.39357927559790357
37.30561994,127.0144759,37.30290005,127.0209749,0.7,1.9,자전거보행자겸용도로,Y,0,0.1083,2,2,0,0,0.13008130081300814,0.253623188405797,0.15652082843524912,0.503150787252779,0.35392299267687066
37.29530256,126.9610098,37.29215606,126.9613651,0.36,1.5,자전거보행자겸용도로,Y,0,0.0768,0,0,0,0,0.0,0.253623188405797,0.11060978476927352,0.48814749888300113,0.29288849932980066
37.28427229,126.9680278,37.28503306,126.9680246,0.19,2.0,자전거보행자겸용도로,Y,1,0.1137,2,0,0,0,0.0813008130081301,0.253623188405797,0.1630388783209011,0.4959400100548411,0.3300843312361567
37.28503306,126.9680246,37.28427229,126.9680278,0.2,2.0,자전거보행자겸용도로,Y,1,0.1137,2,0,0,0,0.0813008130081301,0.253623188405797,0.16312223480881444,0.4959400100548411,0.3300843312361567
37.28141602,126.9748937,37.27824906,126.9781397,0.603,1.6,자전거보행자겸용도로,Y,0,0.0853,2,1,0,0,0.10569105691056913,0.253623188405797,0.1234045781947977,0.49318653609846563,0.33818834442330703
37.28123889,126.9733192,37.27732237,126.9778168,0.605,1.6,자전거보행자겸용도로,Y,0,0.0854,2,1,0,0,0.10569105691056913,0.253623188405797,0.12342124949238037,0.49318653609846563,0.33818834442330703
37.28376507,126.9695976,37.28202016,126.9720438,0.25,2.0,자전거보행자겸용도로,Y,1,0.1139,2,0,0,0,0.0813008130081301,0.253623188405797,0.16353901724838096,0.4959400100548411,0.3300843312361567
37.28262816,126.9765201,37.28521808,126.9750805,0.3,1.6,자전거보행자겸용도로,Y,0,0.084,2,0,0,0,0.0813008130081301,0.253623188405797,0.12087887661102444,0.4893235557980309,0.32611445868207056
37.28940314,127.0008544,37.28919401,127.0013897,0.03,2.0,자전거보행자겸용도로,Y,1,0.113,3,3,0,0,0.19512195121951223,0.253623188405797,0.16170517451428817,0.49566141254231477,0.37544562801319376
37.29298801,126.9985547,37.28960038,126.9995854,0.51,2.5,자전거보행자겸용도로,Y,1,0.1527,1,3,0,0,0.11382113821138212,0.253623188405797,0.21955243978028086,0.5293282347411195,0.3631253961292245
37.28471581,126.9851619,37.28590206,126.984727,0.2,1.2,자전거보행자겸용도로,Y,0,0.0535,3,1,0,0,0.14634146341463417,0.253623188405797,0.07696838865496826,0.47837260694868905,0.3455601495350671
37.28590206,126.984727,37.28471581,126.9851619,0.21,1.2,자전거보행자겸용도로,Y,0,0.0535,3,1,0,0,0.14634146341463417,0.253623188405797,0.07705174514288157,0.47837260694868905,0.3455601495350671
37.2812565,126.9743714,37.28828457,126.9967856,2.06,2.6,자전거보행자겸용도로,Y,1,0.1669,3,2,0,0,0.1707317073170732,0.253623188405797,0.24324192617607454,0.5319491601406677,0.3874621790112299
37.28960038,126.9995854,37.2821801,126.9729571,2.19,2.5,자전거보행자겸용도로,Y,1,0.1599,3,3,0,0,0.19512195121951223,0.253623188405797,0.23355632974971682,0.5304575634759775,0.39632331857339137
37.29080606,126.9683014,37.29054131,126.9697994,0.1,2.0,자전거보행자겸용도로,Y,1,0.1133,2,0,0,0,0.0813008130081301,0.253623188405797,0.16228866992968133,0.4959400100548411,0.3300843312361567
37.29054131,126.9697994,37.29559787,126.9664766,0.63,2.0,자전거보행자겸용도로,Y,1,0.1156,2,0,0,0,0.0813008130081301,0.253623188405797,0.16670656378908671,0.5024175605540049,0.333970861535655
37.2947941,126.9595987,37.29451623,126.9601632,0.15,1.5,자전거보행자겸용도로,Y,0,0.0759,0,0,0,0,0.0,0.253623188405797,0.10885929852309403,0.48795468783395923,0.29277281270037553
37.29877779,126.957726,37.30202991,126.956465,0.39,1.5,자전거보행자겸용도로,Y,0,0.0769,0,0,0,0,0.0,0.253623188405797,0.11085985423301345,0.48814749888300113,0.29288849932980066
37.310284,127.0367924,37.30565499,127.0523971,1.28,2.0,자전거보행자겸용도로,Y,1,0.1184,0,2,0,0,0.04878048780487806,0.253623188405797,0.1721247355034518,0.5115995111193203,0.3264719017935434
37.30941051,127.0480744,37.30509396,127.0471625,0.25,1.8,자전거보행자겸용도로,Y,0,0.0989,0,1,0,0,0.02439024390243903,0.253623188405797,0.1420005557099194,0.49297400660088264,0.3055405015215052
37.29134418,127.0279964,37.28406494,127.0360822,1.08,1.5,자전거보행자겸용도로,Y,0,0.0799,6,4,0,0,0.3414634146341464,0.253623188405797,0.11661145189903178,0.49447301103870694,0.4332691724768827
37.28347335,127.0393624,37.29384136,127.0493848,1.64,2.0,자전거보행자겸용도로,Y,1,0.1199,4,3,0,0,0.23577235772357727,0.253623188405797,0.17512556906833096,0.5118867271074009,0.40144097935387146
37.27270031,127.0639887,37.27734399,127.049329,1.39,2.0,자전거보행자겸용도로,Y,1,0.1188,2,3,0,0,0.15447154471544716,0.253623188405797,0.17304165687049822,0.5117865041033977,0.3688605203482175
37.24904157,126.9653571,37.24859182,126.9619028,0.23,1.7,자전거보행자겸용도로,Y,0,0.0913,2,0,0,0,0.0813008130081301,0.253623188405797,0.13106461196486205,0.49091602100776727,0.3270699378079124
37.24621715,126.9646995,37.24707434,126.9653218,0.61,3.1,자전거보행자겸용도로,Y,1,0.1983,2,0,0,0,0.0813008130081301,0.253623188405797,0.2850013892747985,0.5326531540901372,0.35211221765733436
37.24149928,126.9779921,37.24208896,126.9777296,0.12,1.6,자전거보행자겸용도로,Y,0,0.0833,2,0,0,0,0.0813008130081301,0.253623188405797,0.11937845982858487,0.489314821586761,0.32610921815530863
37.24624316,126.9807422,37.24042908,126.9639348,1.59,1.5,자전거보행자겸용도로,Y,0,0.0821,3,0,0,0,0.12195121951219515,0.253623188405797,0.12086263278261056,0.49657561540226924,0.3467258570462396
37.23860191,126.9751365,37.24370905,126.9782807,1.05,1.3,자전거보행자겸용도로,Y,0,0.0647,2,0,0,0,0.0813008130081301,0.253623188405797,0.09482292089683031,0.48613375546421905,0.32420057848178346
37.24016878,126.9660563,37.24055033,126.9712018,0.61,3.6,자전거보행자겸용도로,Y,1,0.2359,3,0,0,0,0.12195121951219515,0.253623188405797,0.3388475431209524,0.5376650989482706,0.3713795471738405
37.25316272,126.9906367,37.24895929,126.9915149,0.37,1.6,자전거보행자겸용도로,Y,0,0.0843,0,0,0,0,0.0,0.253623188405797,0.1214623720264176,0.4893235557980309,0.2935941334788185
37.24860647,126.9919826,37.24801687,126.9884986,0.336,1.9,자전거보행자겸용도로,Y,0,0.1068,0,0,0,0,0.0,0.253623188405797,0.15348665227520464,0.49429362135669064,0.2965761728140144
37.24914159,126.9881439,37.24879575,126.9914299,0.302,1.9,자전거보행자겸용도로,Y,0,0.1066,0,0,0,0,0.0,0.253623188405797,0.15320324021629939,0.49429362135669064,0.2965761728140144
37.26491233,127.0813304,37.2655424,127.0782969,0.34,1.2,자전거보행자겸용도로,Y,0,0.0541,3,0,0,0,0.12195121951219515,0.253623188405797,0.0781353794857546,0.4791226292022975,0.33625406532625657
37.26447847,127.0779926,37.26322575,127.0785394,0.36,1.2,자전거보행자겸용도로,Y,0,0.0542,3,1,0,0,0.14634146341463417,0.253623188405797,0.07830209246158121,0.4791226292022975,0.34601016288723213
37.25133777,127.0604115,37.24973572,127.0646417,0.25,1.2,자전거보행자겸용도로,Y,0,0.0537,1,0,0,0,0.04065040650406505,0.253623188405797,0.0773851710945348,0.4784669009423597,0.3033403031670418
37.25105346,127.0645368,37.25287958,127.0618864,0.26,1.2,자전거보행자겸용도로,Y,0,0.0538,1,1,0,0,0.06504065040650407,0.253623188405797,0.07746852758244811,0.4784669009423597,0.3130964007280174
37.24288881,127.0555574,37.2431733,127.0589726,0.3,1.6,자전거보행자겸용도로,Y,0,0.084,3,0,0,0,0.12195121951219515,0.253623188405797,0.12087887661102444,0.4893235557980309,0.34237462128369656
37.2419053,127.0588947,37.24298804,127.0580707,0.17,1.1,자전거보행자겸용도로,Y,0,0.0458,3,0,0,0,0.12195121951219515,0.253623188405797,0.06594908842199756,0.4741511786454628,0.33327119499215574
37.2995599,126.9951959,37.29793195,126.9963172,0.29,1.4,자전거보행자겸용도로,Y,0,0.0689,2,2,0,0,0.13008130081300814,0.253623188405797,0.09925705858464957,0.48602448418051986,0.3436472108335152
37.29877779,126.957726,37.30202991,126.956465,0.39,1.5,자전거보행자겸용도로,Y,0,0.0769,0,0,0,0,0.0,0.253623188405797,0.11085985423301345,0.48814749888300113,0.29288849932980066
37.28356373,126.9757376,37.28356373,126.9757376,0.23,1.7,자전거보행자겸용도로,Y,0,0.0913,2,0,0,0,0.0813008130081301,0.253623188405797,0.13106461196486205,0.49091602100776727,0.3270699378079124
37.28340926,126.9730696,37.28350219,126.9748893,0.16,1.9,자전거보행자겸용도로,Y,0,0.106,2,0,0,0,0.0813008130081301,0.253623188405797,0.1520195780879304,0.49404253748218224,0.32894584769256136
37.28565768,126.976748,37.28579278,126.9790312,0.215,3.4,자전거보행자겸용도로,Y,1,0.2192,2,0,0,0,0.0813008130081301,0.253623188405797,0.3140165003099151,0.538409160302167,0.3555658213845522
37.28257568,126.9725588,37.28521808,126.9750805,0.75,2.6,자전거보행자겸용도로,Y,1,0.1612,2,0,0,0,0.0813008130081301,0.253623188405797,0.23232222625943103,0.5294852540696516,0.350211477645043
37.28477479,126.9815658,37.28583078,126.9814123,0.09,1.2,자전거보행자겸용도로,Y,0,0.053,3,1,0,0,0.14634146341463417,0.253623188405797,0.07605146728792185,0.4782067167361359,0.3454606154075352
37.2852253,126.9803846,37.28590206,126.984727,0.48,3.0,자전거보행자겸용도로,Y,1,0.1902,3,1,0,0,0.14634146341463417,0.253623188405797,0.27314852416269475,0.5331336842107448,0.37841679589230054
37.29038977,126.9703136,37.28332815,126.9787626,1.35,3.0,자전거보행자겸용도로,Y,1,0.1939,2,0,0,0,0.0813008130081301,0.253623188405797,0.28040053861115266,0.5348346173366242,0.35342109560522655
37.28452248,126.9809383,37.28947148,126.9771148,0.68,3.0,자전거보행자겸용도로,Y,1,0.1911,3,1,0,0,0.14634146341463417,0.253623188405797,0.2748156539209609,0.5331336842107448,0.37841679589230054
37.26805006,127.0275853,37.26665613,127.0332794,0.58,1.7,자전거보행자겸용도로,Y,0,0.0928,5,3,0,0,0.27642276422764234,0.253623188405797,0.13398208904182785,0.4958355104423094,0.40807041195644256
37.26722271,127.033562,37.26730769,127.0328936,0.06,1.7,자전거보행자겸용도로,Y,0,0.0905,5,3,0,0,0.27642276422764234,0.253623188405797,0.1296475516703358,0.48990660836364286,0.40451307070924264
37.26834795,127.028716,37.26860488,127.0277749,0.13,2.0,자전거보행자겸용도로,Y,1,0.1134,2,1,0,0,0.10569105691056913,0.253623188405797,0.16253873939342126,0.4959400100548411,0.33984042879713233
37.26558864,127.0413586,37.26722271,127.033562,0.57,1.7,자전거보행자겸용도로,Y,0,0.0927,6,3,0,0,0.3170731707317074,0.253623188405797,0.13389873255391455,0.4958355104423094,0.42433057455806855
37.26630686,127.034316,37.26577519,127.0368817,0.132,5.5,자전거보행자겸용도로,Y,1,0.3769,6,3,0,0,0.3170731707317074,0.253623188405797,0.5394784876140809,0.5950968375648155,0.4838873708315722
37.30881815,126.9850858,37.30999534,126.9848903,0.13,1.4,자전거보행자겸용도로,Y,0,0.0683,1,1,0,0,0.06504065040650407,0.253623188405797,0.09792335477803663,0.4855035462498769,0.31731838791252776
37.30999534,126.9848903,37.30694175,126.9886359,0.51,1.4,자전거보행자겸용도로,Y,0,0.0699,1,1,0,0,0.06504065040650407,0.253623188405797,0.10109090131874238,0.48760166607035843,0.31857725980481666
37.30694175,126.9886359,37.30694175,126.9886359,0.51,1.7,자전거보행자겸용도로,Y,0,0.0925,0,1,0,0,0.02439024390243903,0.253623188405797,0.1333985936264347,0.4958355104423094,0.30725740382636124
37.30999534,126.9848903,37.30694175,126.9886359,0.51,1.4,자전거보행자겸용도로,Y,0,0.0699,1,1,0,0,0.06504065040650407,0.253623188405797,0.10109090131874238,0.48760166607035843,0.31857725980481666
37.30976045,126.9816866,37.30999534,126.9848903,0.5,2.0,자전거보행자겸용도로,Y,1,0.115,1,1,0,0,0.06504065040650407,0.253623188405797,0.1656229294462137,0.5024175605540049,0.32746679649500454
37.28814171,126.9799879,37.286279,126.9811454,0.31,3.0,자전거보행자겸용도로,Y,1,0.1895,3,1,0,0,0.14634146341463417,0.253623188405797,0.2717314638681685,0.5325948620222223,0.378093502579187
37.29692744,126.9952551,37.29656469,126.9954555,0.069,1.8,자전거보행자겸용도로,Y,0,0.0981,2,2,0,0,0.13008130081300814,0.253623188405797,0.14049180327868852,0.4929215849242636,0.3477854712797614
37.29719913,126.9959931,37.2995599,126.9951959,0.34,2.5,자전거보행자겸용도로,Y,1,0.152,2,2,0,0,0.13008130081300814,0.253623188405797,0.2181353794857546,0.5282936266068368,0.3690086962893053
37.29905823,126.9933805,37.29656469,126.9954555,0.33,1.8,자전거보행자겸용도로,Y,0,0.0992,2,2,0,0,0.13008130081300814,0.253623188405797,0.14266740761322588,0.49297400660088264,0.34781692428573285
37.29573621,126.9961205,37.29298801,126.9985547,0.37,2.5,자전거보행자겸용도로,Y,1,0.1521,3,3,0,0,0.19512195121951223,0.253623188405797,0.21838544894949452,0.5287894125525969,0.395322428019363
37.29223274,126.9930863,37.29287698,126.9920982,0.22,2.5,자전거보행자겸용도로,Y,1,0.1514,1,3,0,0,0.11382113821138212,0.253623188405797,0.21713510163079489,0.5282220710689243,0.3624616979259074
37.29285868,126.9914912,37.291395,126.9922839,0.22,2.5,자전거보행자겸용도로,Y,1,0.1514,1,3,0,0,0.11382113821138212,0.253623188405797,0.21713510163079489,0.5282220710689243,0.3624616979259074
37.29513422,126.9911147,37.29584767,126.9911508,0.2,1.8,자전거보행자겸용도로,Y,0,0.0987,1,3,0,0,0.11382113821138212,0.253623188405797,0.14158377327035288,0.49297400660088264,0.3413128592450824
37.29483515,126.9901127,37.29570144,126.9925834,0.21,2.5,자전거보행자겸용도로,Y,1,0.1514,1,3,0,0,0.11382113821138212,0.253623188405797,0.21705174514288159,0.5282220710689243,0.3624616979259074
37.29793195,126.9963172,37.28861266,126.9778386,1.81,1.7,자전거보행자겸용도로,Y,0,0.0981,5,3,0,0,0.27642276422764234,0.253623188405797,0.1442349370551649,0.5063129092271854,0.41435685122736815
37.28817723,126.9780602,37.29656469,126.9954555,1.52,1.8,자전거보행자겸용도로,Y,0,0.1043,5,3,0,0,0.27642276422764234,0.253623188405797,0.1525868296749097,0.5077116244568416,0.41519608036516187
37.29807923,126.9832693,37.30058446,126.982582,0.33,3.0,자전거보행자겸용도로,Y,1,0.1895,0,0,0,0,0.0,0.253623188405797,0.2718981768439951,0.5325948620222223,0.31955691721333335
37.30024941,126.9810968,37.29730398,126.9826967,0.33,3.0,자전거보행자겸용도로,Y,1,0.1895,0,0,0,0,0.0,0.253623188405797,0.2718981768439951,0.5325948620222223,0.31955691721333335
37.30058446,126.982582,37.3024831,126.9803261,0.14,2.7,자전거보행자겸용도로,Y,1,0.1662,0,0,0,0,0.0,0.253623188405797,0.23800671126594994,0.5288720006020735,0.3173232003612441
37.30199105,126.9802112,37.30088493,126.9812738,0.14,1.3,자전거보행자겸용도로,Y,0,0.0608,0,0,0,0,0.0,0.253623188405797,0.08723748049671917,0.4819004710307915,0.28914028261847485
37.30002047,126.9790863,37.2989585,126.9795267,0.15,1.2,자전거보행자겸용도로,Y,0,0.0533,0,0,0,0,0.0,0.253623188405797,0.07655160621540172,0.47822145253092635,0.2869328715185558
37.30115977,126.9819739,37.29997341,126.9774672,0.56,3.0,자전거보행자겸용도로,Y,1,0.1905,0,0,0,0,0.0,0.253623188405797,0.2738153760660012,0.5331336842107448,0.3198802105264469
37.30095712,126.9781743,37.3000162,126.986172,0.85,1.4,자전거보행자겸용도로,Y,0,0.0714,0,0,0,0,0.0,0.253623188405797,0.1039250219077949,0.4882333119513462,0.2929399871708077
37.3050153,126.9824298,37.30512897,126.9890819,0.56,2.0,자전거보행자겸용도로,Y,1,0.1153,0,1,0,0,0.02439024390243903,0.253623188405797,0.16612306837369356,0.5024175605540049,0.31120663389337855
37.30869676,126.987669,37.3050153,126.9824298,0.92,1.5,자전거보행자겸용도로,Y,0,0.0792,1,1,0,0,0.06504065040650407,0.253623188405797,0.11527774809241884,0.49350875998333976,0.3221215161526055
37.30997541,126.9877481,37.30957871,126.9881361,0.19,1.3,자전거보행자겸용도로,Y,0,0.061,1,1,0,0,0.06504065040650407,0.253623188405797,0.08765426293628571,0.48191576011480824,0.31516571623148654
37.31354116,126.9858727,37.31497435,126.9847859,0.13,1.5,자전거보행자겸용도로,Y,0,0.0758,1,2,0,0,0.0894308943089431,0.253623188405797,0.1086925855472674,0.48795468783395923,0.32854517042395276
37.31475067,126.9844786,37.31299527,126.9855889,0.17,1.5,자전거보행자겸용도로,Y,0,0.076,1,2,0,0,0.0894308943089431,0.253623188405797,0.10902601149892065,0.48795468783395923,0.32854517042395276
37.31615541,126.9829297,37.31520306,126.984035,0.15,1.5,자전거보행자겸용도로,Y,0,0.0759,1,2,0,0,0.0894308943089431,0.253623188405797,0.10885929852309403,0.48795468783395923,0.32854517042395276
37.27804983,127.0304463,37.26813394,127.0684684,3.21,1.8,자전거보행자겸용도로,Y,0,0.1116,4,3,0,0,0.23577235772357727,0.253623188405797,0.16667407613225896,0.5138952366658459,0.4026460850889384
37.27349637,127.0532671,37.27375032,127.0492296,0.332,2.0,자전거보행자겸용도로,Y,1,0.1143,1,3,0,0,0.11382113821138212,0.253623188405797,0.1642225404492701,0.49651453625264913,0.3434371770361423
37.29153256,127.0683642,37.29214792,127.0679847,0.11,2.0,자전거보행자겸용도로,Y,1,0.1133,4,0,0,0,0.1626016260162602,0.253623188405797,0.16237202641759463,0.4959400100548411,0.36260465643940876
37.2923086,127.0687161,37.29103336,127.0666707,0.13,2.0,자전거보행자겸용도로,Y,1,0.1134,4,2,0,0,0.21138211382113825,0.253623188405797,0.16253873939342126,0.4959400100548411,0.38211685156136
37.24525566,126.9850251,37.24360767,126.985208,0.27,1.5,자전거보행자겸용도로,Y,0,0.0764,0,0,0,0,0.0,0.253623188405797,0.10985957637805374,0.48805507524414454,0.2928330451464867
